Workclass;fnlwgt;Capital Gain;Capital Loss;Hours per week;ID;Target
 Private;86153.0;0.0;0.0;40.0;928019502; <=50K
 Private;295855.0;0.0;0.0;70.0;1404798051; <=50K
 Self-emp-not-inc;327902.0;0.0;0.0;45.0;251204001; <=50K
 Private;285102.0;0.0;0.0;40.0;1049117658; >50K
 Private;178353.0;0.0;0.0;50.0;264551727; >50K
 Private;28119.0;0.0;0.0;7.0;1732962367; <=50K
 Private;197522.0;0.0;0.0;40.0;1310810440; <=50K
 Private;108542.0;0.0;0.0;35.0;2110977779; <=50K
 Private;179781.0;0.0;0.0;40.0;226395340; >50K
 Private;126974.0;0.0;0.0;40.0;906959979; <=50K
 Private;180060.0;0.0;0.0;50.0;1542689131; <=50K
 Local-gov;38948.0;0.0;0.0;50.0;252619643; <=50K
 Private;271572.0;0.0;0.0;52.0;1602321992; <=50K
 Private;177305.0;0.0;0.0;60.0;831837489; >50K
 Private;238367.0;0.0;0.0;40.0;1686792119; <=50K
 Private;172232.0;0.0;0.0;30.0;1546338444; <=50K
 Private;153805.0;0.0;0.0;20.0;117073278; <=50K
 Private;26543.0;0.0;0.0;40.0;432107397; <=50K
 Private;109067.0;0.0;0.0;40.0;886660064; <=50K
 Private;213716.0;0.0;0.0;30.0;1102108532; <=50K
 Private;149809.0;0.0;0.0;40.0;420105483; <=50K
 Private;185670.0;0.0;0.0;60.0;1848222217; >50K
 Federal-gov;233851.0;0.0;0.0;40.0;1281023169; >50K
 ?;192052.0;0.0;2457.0;40.0;580649133; <=50K
 Private;193524.0;0.0;1485.0;40.0;1464024824; <=50K
 Private;213385.0;0.0;0.0;40.0;590598427; <=50K
 Private;38238.0;0.0;0.0;40.0;748182699; <=50K
 Private;104438.0;0.0;0.0;40.0;1362833130; >50K
 Private;202344.0;0.0;0.0;25.0;819168735; <=50K
 Self-emp-not-inc;43434.0;0.0;0.0;40.0;1877187273; <=50K
 Private;102147.0;0.0;0.0;40.0;719944172; >50K
 Private;231826.0;0.0;0.0;40.0;648925423; >50K
 State-gov;247378.0;0.0;0.0;20.0;1688390356; <=50K
 Private;78765.0;3103.0;0.0;45.0;1087933126; >50K
 Private;184078.0;0.0;0.0;40.0;160406012; <=50K
 Local-gov;102942.0;0.0;2001.0;40.0;2004248165; <=50K
 Private;258430.0;0.0;0.0;19.0;1955195948; <=50K
 Private;244554.0;0.0;0.0;35.0;1077809447; <=50K
 Private;252565.0;0.0;0.0;55.0;223677535; <=50K
 Private;262778.0;0.0;0.0;37.0;1380109917; <=50K
 Private;162572.0;0.0;0.0;55.0;791062396; >50K
 Private;65706.0;0.0;0.0;40.0;1516213663; <=50K
 Federal-gov;102569.0;0.0;0.0;40.0;1918990639; >50K
 Private;350498.0;0.0;0.0;28.0;485554389; <=50K
 ?;159542.0;0.0;0.0;40.0;395043255; <=50K
 Private;142383.0;0.0;0.0;36.0;75013133; <=50K
 Private;229236.0;0.0;0.0;40.0;705817697; <=50K
 Private;56559.0;0.0;0.0;12.0;948536704; <=50K
 Private;27049.0;0.0;0.0;12.0;1193417425; <=50K
 Private;36376.0;0.0;0.0;60.0;1452404632; <=50K
 Private;194360.0;0.0;1887.0;40.0;484254680; >50K
 Private;246965.0;0.0;0.0;12.0;144506973; <=50K
 Self-emp-inc;191277.0;15024.0;0.0;50.0;850740205; >50K
 Private;268525.0;0.0;0.0;32.0;171243282; <=50K
 Private;456604.0;0.0;0.0;40.0;1230040887; <=50K
 Private;223464.0;0.0;0.0;40.0;1826485214; <=50K
 Private;341797.0;0.0;0.0;40.0;314290922; <=50K
 Private;174461.0;0.0;0.0;40.0;516905928; <=50K
 Private;392167.0;0.0;0.0;48.0;1601695342; <=50K
 Private;210064.0;0.0;0.0;40.0;2032225747; <=50K
 ?;233182.0;0.0;0.0;7.0;1671916577; <=50K
 Local-gov;177550.0;3818.0;0.0;14.0;1129278619; <=50K
 Private;143312.0;0.0;0.0;60.0;1481519061; <=50K
 Private;326334.0;0.0;0.0;35.0;842552985; <=50K
 Private;179088.0;0.0;0.0;40.0;2077042169; <=50K
 Private;207637.0;0.0;0.0;10.0;47900697; <=50K
 Federal-gov;37289.0;0.0;0.0;40.0;1037968869; >50K
 Private;36069.0;0.0;0.0;35.0;745252922; <=50K
 Federal-gov;53245.0;0.0;0.0;40.0;1341972331; <=50K
 Self-emp-inc;399904.0;0.0;0.0;50.0;1482047957; <=50K
 Self-emp-inc;199346.0;0.0;0.0;45.0;1768241428; <=50K
 Private;343019.0;0.0;0.0;40.0;715456772; <=50K
 State-gov;232742.0;0.0;0.0;40.0;2176976166; <=50K
 Self-emp-not-inc;390472.0;0.0;0.0;40.0;1996981132; <=50K
 Private;290124.0;0.0;0.0;40.0;1222951389; <=50K
 Private;242912.0;4650.0;0.0;40.0;2021657565; <=50K
 Private;70240.0;0.0;0.0;40.0;287917814; <=50K
 Local-gov;286405.0;0.0;1887.0;50.0;526696053; >50K
 Private;153841.0;0.0;0.0;40.0;1802438023; <=50K
 Private;137367.0;0.0;0.0;44.0;609756829; <=50K
 Private;313255.0;0.0;0.0;24.0;1287185862; <=50K
 Private;100734.0;0.0;0.0;40.0;742622792; <=50K
 Private;248584.0;0.0;0.0;40.0;316143959; <=50K
 Private;60001.0;0.0;0.0;40.0;567060311; >50K
 Private;335065.0;0.0;0.0;30.0;930433007; <=50K
 Private;219262.0;0.0;0.0;60.0;426630159; <=50K
 Private;186830.0;0.0;0.0;45.0;1068120638; <=50K
 Private;226385.0;0.0;0.0;40.0;293363529; <=50K
 Private;609789.0;0.0;0.0;40.0;1811000696; <=50K
 Private;307767.0;0.0;0.0;60.0;1229703633; <=50K
 Private;217460.0;0.0;0.0;60.0;663985327; >50K
 Private;104052.0;0.0;1741.0;42.0;1750062848; <=50K
 Local-gov;160893.0;0.0;0.0;30.0;160237677; <=50K
 Private;68358.0;0.0;0.0;12.0;609965823; <=50K
 Self-emp-not-inc;243636.0;0.0;0.0;50.0;860068312; >50K
 Self-emp-not-inc;71269.0;0.0;0.0;40.0;1369348610; <=50K
 Private;71898.0;0.0;0.0;35.0;2025873491; <=50K
 ?;212048.0;0.0;0.0;30.0;1243293024; <=50K
 Local-gov;115040.0;0.0;0.0;25.0;1944553967; <=50K
 Private;111994.0;4650.0;0.0;40.0;1162579869; <=50K
 Private;210794.0;0.0;0.0;40.0;440213593; <=50K
 ?;88126.0;0.0;0.0;40.0;1294941294; <=50K
 Private;570821.0;0.0;0.0;40.0;1516414877; <=50K
 ?;146196.0;0.0;0.0;40.0;352439962; <=50K
 State-gov;169482.0;0.0;0.0;40.0;2131246550; >50K
 Private;63577.0;0.0;0.0;30.0;11634973; <=50K
 Private;208946.0;0.0;0.0;40.0;154650047; <=50K
 Self-emp-not-inc;26598.0;0.0;0.0;40.0;1124539138; <=50K
 Private;189203.0;0.0;0.0;40.0;1069646074; <=50K
 Private;183892.0;0.0;0.0;40.0;2126535809; <=50K
 ?;194590.0;0.0;0.0;8.0;34383953; <=50K
 Private;188616.0;0.0;0.0;15.0;1095015122; <=50K
 Private;116707.0;0.0;0.0;40.0;872733692; <=50K
 Private;99199.0;0.0;0.0;20.0;1865691640; <=50K
 Local-gov;183620.0;0.0;0.0;40.0;1081258050; >50K
 Private;110476.0;0.0;0.0;40.0;1142222722; <=50K
 Local-gov;157043.0;2202.0;0.0;30.0;866991243; <=50K
 Private;150726.0;0.0;0.0;40.0;985596603; <=50K
 Private;214695.0;0.0;0.0;60.0;1748020362; <=50K
 Private;172694.0;0.0;0.0;50.0;1831740399; <=50K
 Private;344804.0;0.0;0.0;50.0;1902770615; <=50K
 Private;319422.0;0.0;0.0;60.0;461261869; <=50K
 State-gov;327902.0;0.0;0.0;55.0;73307139; <=50K
 Private;438176.0;0.0;0.0;65.0;1458075588; <=50K
 Private;197656.0;0.0;0.0;45.0;682622397; >50K
 Private;219838.0;0.0;0.0;40.0;57334494; <=50K
 Self-emp-not-inc;35561.0;0.0;0.0;60.0;1424802266; >50K
 ?;156848.0;0.0;0.0;40.0;1642187134; <=50K
 Private;190257.0;0.0;0.0;40.0;1345012035; <=50K
 Private;156464.0;0.0;0.0;85.0;1133298579; >50K
 Private;65624.0;0.0;0.0;40.0;1911511727; <=50K
 Private;201699.0;0.0;0.0;40.0;2155660415; >50K
 Private;349910.0;0.0;0.0;45.0;1016015962; >50K
 Self-emp-not-inc;187097.0;0.0;0.0;40.0;1733887555; <=50K
 Self-emp-not-inc;264314.0;0.0;0.0;35.0;85706209; <=50K
 Self-emp-not-inc;282678.0;0.0;0.0;20.0;265146580; <=50K
 Private;188923.0;0.0;0.0;55.0;534672056; <=50K
 Private;114797.0;0.0;0.0;36.0;711241632; <=50K
 Private;245215.0;0.0;0.0;50.0;924764934; <=50K
 Self-emp-not-inc;36270.0;0.0;0.0;60.0;1551604213; <=50K
 Self-emp-not-inc;107138.0;0.0;0.0;40.0;1328524140; <=50K
 Private;77820.0;0.0;0.0;60.0;1498174809; <=50K
 Private;39477.0;0.0;0.0;40.0;2021717189; <=50K
 Private;58305.0;0.0;1573.0;40.0;434510750; <=50K
 Private;359759.0;0.0;0.0;40.0;497364476; <=50K
 ?;249147.0;0.0;0.0;30.0;1489669498; <=50K
 Private;44797.0;0.0;0.0;15.0;980589709; <=50K
 Private;164488.0;0.0;0.0;40.0;1096877970; <=50K
 Private;48413.0;0.0;0.0;40.0;881539226; <=50K
 ?;261276.0;0.0;1602.0;40.0;1051630292; <=50K
 Self-emp-not-inc;36592.0;0.0;0.0;91.0;1509970560; <=50K
 Private;280923.0;0.0;0.0;40.0;1227087026; <=50K
 Federal-gov;29617.0;0.0;0.0;40.0;1043390188; <=50K
 Self-emp-inc;208802.0;25236.0;0.0;36.0;2135888822; >50K
 Private;189240.0;0.0;0.0;40.0;1796921948; <=50K
 ?;37932.0;0.0;0.0;40.0;66615849; <=50K
 Private;181705.0;0.0;0.0;40.0;1134937680; <=50K
 Private;147548.0;0.0;0.0;85.0;761943506; <=50K
 Self-emp-not-inc;306784.0;0.0;0.0;30.0;164584832; <=50K
 ?;260953.0;0.0;0.0;40.0;817664947; <=50K
 State-gov;190406.0;25236.0;0.0;36.0;47914117; >50K
 Private;230229.0;0.0;0.0;40.0;380983211; <=50K
 Private;46987.0;2174.0;0.0;36.0;1621078464; <=50K
 Private;301108.0;0.0;0.0;22.0;1275636649; <=50K
 Private;263081.0;0.0;0.0;60.0;302114737; >50K
 Self-emp-not-inc;37741.0;0.0;0.0;40.0;1873388643; <=50K
 Private;115834.0;7298.0;0.0;55.0;1372206074; >50K
 Private;150076.0;0.0;0.0;30.0;1919585433; <=50K
 Self-emp-not-inc;148254.0;0.0;0.0;28.0;1515389647; <=50K
 Private;183611.0;0.0;0.0;40.0;555161488; <=50K
 Private;258768.0;0.0;0.0;40.0;1250020750; <=50K
 Private;287658.0;0.0;0.0;40.0;456453926; <=50K
 Private;95946.0;0.0;0.0;50.0;1658092768; >50K
 Private;31267.0;0.0;0.0;40.0;1189478052; <=50K
 Local-gov;302149.0;7298.0;0.0;40.0;343098303; >50K
 Private;250135.0;0.0;0.0;40.0;1749014472; <=50K
 Private;176073.0;0.0;0.0;50.0;61360209; <=50K
 Private;23580.0;0.0;0.0;40.0;1125877620; <=50K
 Private;163665.0;0.0;0.0;40.0;1183792788; <=50K
 Federal-gov;43953.0;0.0;0.0;40.0;6917083; <=50K
 Private;144860.0;0.0;0.0;65.0;498303749; <=50K
 Self-emp-not-inc;61474.0;0.0;0.0;55.0;1722239537; >50K
 Private;141570.0;0.0;1977.0;40.0;169297462; >50K
 Private;225660.0;0.0;0.0;45.0;790370029; >50K
 Private;336891.0;0.0;0.0;40.0;1231061343; <=50K
 Self-emp-not-inc;210164.0;0.0;0.0;40.0;2185066582; >50K
 Private;171080.0;0.0;0.0;20.0;480997429; <=50K
 Private;143342.0;0.0;0.0;40.0;124138325; <=50K
 Private;281627.0;0.0;0.0;40.0;7334494; <=50K
 Private;409922.0;7298.0;0.0;40.0;334449214; >50K
 ?;224472.0;25124.0;0.0;80.0;1960763268; >50K
 Private;157262.0;0.0;0.0;45.0;1446822237; <=50K
 Private;144949.0;0.0;0.0;40.0;980566632; >50K
 Local-gov;303860.0;2050.0;0.0;20.0;1816425425; <=50K
 Private;104293.0;0.0;0.0;40.0;1572236287; <=50K
 Private;195481.0;0.0;0.0;40.0;1153648793; <=50K
 Private;193995.0;0.0;0.0;30.0;1423410273; <=50K
 Private;105216.0;0.0;0.0;25.0;1115349856; <=50K
 Private;147206.0;0.0;0.0;40.0;1261246693; >50K
 Private;173585.0;0.0;0.0;18.0;1367969671; <=50K
 Private;187870.0;7298.0;0.0;50.0;1044551524; >50K
 Private;248919.0;0.0;0.0;40.0;633857254; <=50K
 Private;280410.0;0.0;0.0;40.0;2001160241; <=50K
 State-gov;170861.0;0.0;0.0;32.0;1500959618; <=50K
 Self-emp-not-inc;409230.0;0.0;0.0;40.0;603185167; <=50K
 Private;340171.0;0.0;0.0;40.0;1340656600; <=50K
 Private;41017.0;0.0;0.0;52.0;1249742726; >50K
 Private;416356.0;0.0;0.0;40.0;1030479804; <=50K
 Private;261504.0;0.0;0.0;40.0;378990866; <=50K
 State-gov;205555.0;0.0;0.0;40.0;586749192; <=50K
 Private;245317.0;0.0;0.0;56.0;361157646; >50K
 Private;153685.0;0.0;0.0;52.0;341211345; <=50K
 ?;169758.0;0.0;0.0;40.0;1883272247; <=50K
 Private;99374.0;0.0;0.0;55.0;2139541553; <=50K
 Local-gov;139452.0;0.0;0.0;16.0;201463271; <=50K
 Private;227832.0;0.0;0.0;40.0;45828367; <=50K
 Self-emp-not-inc;213024.0;0.0;0.0;30.0;571258441; <=50K
 ?;24008.0;0.0;0.0;72.0;1509744105; <=50K
 Self-emp-not-inc;33487.0;0.0;0.0;40.0;1745728191; <=50K
 Self-emp-inc;187934.0;0.0;0.0;20.0;1517692407; <=50K
 Private;421561.0;0.0;0.0;25.0;378850091; <=50K
 Private;109969.0;0.0;0.0;20.0;1183184041; <=50K
 Private;116830.0;0.0;0.0;40.0;2015434726; <=50K
 Private;117166.0;2635.0;0.0;40.0;804261083; <=50K
 Private;106951.0;0.0;0.0;42.0;1050282354; <=50K
 Private;89625.0;0.0;0.0;5.0;1205972963; >50K
 Private;194537.0;0.0;0.0;40.0;1285059131; <=50K
 Private;144002.0;0.0;0.0;50.0;927479218; <=50K
 Private;202214.0;0.0;0.0;40.0;1413289626; <=50K
 Private;109762.0;0.0;0.0;40.0;782261433; <=50K
 Private;292570.0;0.0;0.0;40.0;1258631399; <=50K
 Private;105252.0;7978.0;0.0;35.0;1779134890; <=50K
 Private;94552.0;0.0;0.0;40.0;1287516984; <=50K
 Local-gov;46401.0;0.0;0.0;50.0;433675525; <=50K
 Private;151150.0;0.0;0.0;27.0;207379979; <=50K
 Private;197689.0;0.0;0.0;38.0;1145059845; <=50K
 Self-emp-inc;180477.0;0.0;0.0;50.0;518384834; >50K
 Private;181761.0;0.0;0.0;40.0;694854515; <=50K
 Private;381153.0;0.0;0.0;40.0;355880350; <=50K
 Private;165474.0;0.0;0.0;39.0;975793520; <=50K
 Federal-gov;190174.0;0.0;0.0;40.0;2143807830; <=50K
 Private;295991.0;0.0;0.0;20.0;1049387653; <=50K
 Without-pay;198262.0;0.0;0.0;30.0;164929089; <=50K
 Private;190385.0;0.0;0.0;40.0;441789876; >50K
 ?;411560.0;0.0;0.0;40.0;910995546; <=50K
 Private;262116.0;0.0;0.0;48.0;2143703756; <=50K
 Private;178922.0;0.0;0.0;15.0;1768765954; <=50K
 Private;192963.0;0.0;2415.0;35.0;603252839; >50K
 Self-emp-inc;209538.0;0.0;0.0;50.0;28486446; >50K
 Self-emp-not-inc;103277.0;4508.0;0.0;30.0;1926784207; <=50K
 Private;216086.0;0.0;0.0;30.0;1351256459; <=50K
 Private;636017.0;0.0;0.0;40.0;1709808731; <=50K
 Private;155781.0;0.0;0.0;40.0;1901823883; <=50K
 Private;136873.0;0.0;0.0;40.0;1439884380; <=50K
 State-gov;122066.0;0.0;0.0;35.0;1295204748; >50K
 State-gov;346406.0;0.0;0.0;50.0;148744446; <=50K
 Private;117915.0;0.0;0.0;40.0;1832122669; <=50K
 Private;19914.0;0.0;0.0;50.0;767516685; <=50K
 Private;255364.0;0.0;0.0;60.0;723484797; >50K
 Private;703107.0;0.0;0.0;40.0;2113333919; <=50K
 Private;62374.0;0.0;0.0;48.0;864191414; <=50K
 Private;96245.0;0.0;0.0;40.0;262942259; <=50K
 Private;348796.0;0.0;0.0;40.0;1881069645; <=50K
 Private;136873.0;0.0;0.0;10.0;726983205; <=50K
 Private;388252.0;0.0;0.0;40.0;2102286745; <=50K
 Private;47783.0;0.0;0.0;30.0;1996280394; <=50K
 Private;194167.0;2174.0;0.0;40.0;1585370631; <=50K
 Federal-gov;544792.0;0.0;0.0;40.0;1233902395; <=50K
 Private;434463.0;0.0;0.0;39.0;542701183; <=50K
 Private;317219.0;0.0;1590.0;40.0;369481412; <=50K
 Private;221603.0;0.0;0.0;34.0;1502551786; <=50K
 Private;233711.0;0.0;0.0;50.0;841043346; <=50K
 Private;111567.0;0.0;0.0;48.0;1459857661; <=50K
 Private;79830.0;0.0;0.0;40.0;452154122; <=50K
 Self-emp-not-inc;192259.0;0.0;0.0;35.0;1458786536; >50K
 Private;239663.0;0.0;0.0;40.0;2026837566; <=50K
 Local-gov;34987.0;0.0;0.0;35.0;1127573673; >50K
 Self-emp-not-inc;409189.0;0.0;0.0;40.0;2102758889; <=50K
 Private;135525.0;0.0;0.0;40.0;702677578; <=50K
 Private;152159.0;0.0;0.0;40.0;1190896041; <=50K
 Private;141363.0;0.0;0.0;40.0;1677487151; <=50K
 Private;214816.0;0.0;0.0;40.0;478715977; >50K
 Private;42907.0;0.0;0.0;48.0;113601089; <=50K
 Private;161815.0;0.0;0.0;35.0;108124760; <=50K
 Private;127314.0;0.0;0.0;45.0;2131420476; >50K
 Private;395368.0;0.0;0.0;40.0;1042764660; <=50K
 Private;184176.0;0.0;0.0;28.0;2196224190; <=50K
 Private;112660.0;0.0;0.0;35.0;1679432243; <=50K
 Private;183709.0;0.0;0.0;40.0;1264759000; <=50K
 Private;434114.0;0.0;0.0;40.0;796179449; <=50K
 Self-emp-not-inc;165315.0;99999.0;0.0;43.0;597545029; >50K
 Private;190997.0;0.0;0.0;50.0;741060107; >50K
 Private;335533.0;0.0;0.0;20.0;924186377; <=50K
 Private;176146.0;0.0;0.0;35.0;41335373; <=50K
 Private;272063.0;0.0;0.0;35.0;398168541; <=50K
 Private;169564.0;0.0;0.0;40.0;2196298817; <=50K
 Private;188856.0;8614.0;0.0;55.0;506763645; >50K
 Private;69847.0;0.0;0.0;40.0;1940673399; <=50K
 Self-emp-not-inc;198759.0;0.0;2415.0;80.0;2026525204; >50K
 Private;175431.0;0.0;0.0;20.0;2032926834; <=50K
 Private;228357.0;0.0;0.0;40.0;696352882; <=50K
 Self-emp-not-inc;284120.0;0.0;0.0;40.0;1355520669; <=50K
 Private;109133.0;0.0;0.0;40.0;969831791; <=50K
 Private;167336.0;0.0;0.0;45.0;1850898688; >50K
 ?;42209.0;0.0;0.0;25.0;909830080; <=50K
 Private;282951.0;0.0;0.0;40.0;187713403; <=50K
 Private;303155.0;0.0;0.0;50.0;2082363101; >50K
 Private;261899.0;0.0;0.0;44.0;942915268; <=50K
 Private;168030.0;7298.0;0.0;21.0;1997564405; >50K
 State-gov;71417.0;0.0;0.0;40.0;1595130577; <=50K
 Private;239130.0;0.0;0.0;50.0;13658240; <=50K
 Private;200560.0;0.0;0.0;20.0;1879988377; <=50K
 Private;157541.0;0.0;0.0;27.0;796287958; <=50K
 Private;255004.0;0.0;0.0;50.0;904878744; <=50K
 Private;230136.0;0.0;0.0;60.0;1492194181; >50K
 Local-gov;124963.0;0.0;1977.0;35.0;673704937; >50K
 Private;39615.0;0.0;0.0;45.0;1777445828; <=50K
 Private;47678.0;0.0;0.0;40.0;1653459953; <=50K
 Local-gov;281315.0;0.0;0.0;50.0;1694646378; <=50K
 Private;176123.0;0.0;0.0;40.0;905102529; <=50K
 ?;165350.0;0.0;0.0;50.0;1105130664; <=50K
 Private;235862.0;0.0;0.0;45.0;978708269; <=50K
 Private;142579.0;0.0;0.0;50.0;320307626; <=50K
 Private;38294.0;0.0;0.0;40.0;1038071086; <=50K
 Private;111483.0;0.0;0.0;50.0;1144072595; >50K
 Private;189850.0;0.0;0.0;40.0;573063214; <=50K
 State-gov;145874.0;0.0;0.0;20.0;1395093597; <=50K
 Private;139012.0;0.0;0.0;40.0;499190142; <=50K
 Local-gov;211654.0;0.0;0.0;40.0;144341285; >50K
 Local-gov;173090.0;0.0;0.0;45.0;2157192746; <=50K
 Private;104834.0;0.0;1669.0;40.0;223959230; <=50K
 ?;195124.0;0.0;0.0;60.0;481371554; <=50K
 Private;32146.0;0.0;0.0;60.0;614877670; <=50K
 Private;282674.0;0.0;0.0;40.0;151344214; >50K
 Private;190403.0;0.0;0.0;60.0;135448159; <=50K
 Private;247025.0;3325.0;0.0;48.0;2041198892; <=50K
 Private;198258.0;0.0;0.0;35.0;1585818168; <=50K
 Self-emp-not-inc;172748.0;0.0;0.0;40.0;1318632439; <=50K
 State-gov;287988.0;10520.0;0.0;40.0;1332028922; >50K
 Self-emp-not-inc;122307.0;0.0;1887.0;40.0;1730858098; >50K
 ?;175017.0;0.0;0.0;25.0;59773011; <=50K
 Private;170183.0;0.0;0.0;20.0;585194618; <=50K
 Private;150812.0;0.0;0.0;35.0;474601275; <=50K
 Private;241185.0;0.0;0.0;48.0;1442712113; <=50K
 Self-emp-inc;174864.0;0.0;0.0;55.0;1022899834; >50K
 Private;30529.0;0.0;0.0;40.0;1326647046; <=50K
 Private;301637.0;0.0;0.0;40.0;757499027; <=50K
 Private;423222.0;3103.0;0.0;60.0;1257250444; >50K
 Private;214781.0;5178.0;0.0;40.0;1093066260; >50K
 Private;242912.0;0.0;0.0;35.0;1771345394; <=50K
 Private;191529.0;0.0;1740.0;60.0;900479716; <=50K
 Private;117363.0;0.0;0.0;35.0;1968631260; <=50K
 Private;333158.0;0.0;0.0;48.0;792349490; <=50K
 Private;193260.0;0.0;0.0;25.0;797896153; <=50K
 State-gov;278378.0;0.0;0.0;40.0;1388856966; <=50K
 Private;111394.0;0.0;0.0;40.0;1437504167; >50K
 Private;102476.0;0.0;0.0;25.0;2051190312; <=50K
 Private;26451.0;0.0;0.0;40.0;978460678; <=50K
 ?;209137.0;0.0;0.0;40.0;1720485113; <=50K
 Private;210945.0;0.0;0.0;35.0;703300199; <=50K
 Local-gov;115023.0;0.0;0.0;40.0;684879475; <=50K
 Private;53833.0;0.0;0.0;40.0;1098554038; >50K
 Private;150057.0;0.0;0.0;65.0;2161599296; <=50K
 Private;128086.0;0.0;0.0;18.0;2046065851; <=50K
 Private;28473.0;0.0;0.0;40.0;1645246057; <=50K
 Private;155509.0;0.0;0.0;40.0;1515295023; <=50K
 Private;165315.0;0.0;0.0;70.0;255614810; <=50K
 Private;171889.0;0.0;0.0;24.0;720897943; <=50K
 Local-gov;185057.0;0.0;0.0;40.0;1887402075; <=50K
 Private;277034.0;0.0;0.0;60.0;1768001904; >50K
 Private;166606.0;0.0;0.0;40.0;1412605180; <=50K
 Private;97453.0;0.0;0.0;54.0;1950840228; <=50K
 Private;136094.0;0.0;0.0;40.0;1023658572; <=50K
 ?;61855.0;0.0;0.0;30.0;548866762; <=50K
 Private;182771.0;0.0;0.0;15.0;1509279958; <=50K
 Private;418961.0;0.0;0.0;25.0;2084627483; <=50K
 Private;106961.0;0.0;0.0;40.0;949378378; >50K
 Private;81846.0;0.0;0.0;40.0;429290566; <=50K
 Private;105936.0;0.0;0.0;40.0;1704345483; <=50K
 Private;36425.0;0.0;0.0;40.0;1218668637; <=50K
 Private;595088.0;0.0;0.0;63.0;172756096; <=50K
 Private;149018.0;0.0;0.0;40.0;684757870; <=50K
 Private;229613.0;0.0;0.0;40.0;918404844; <=50K
 Private;33521.0;0.0;0.0;40.0;454207101; >50K
 Private;70539.0;4386.0;0.0;50.0;1385643017; <=50K
 State-gov;105728.0;0.0;0.0;28.0;1056420899; >50K
 Private;193215.0;0.0;0.0;50.0;827263517; <=50K
 Private;137363.0;0.0;0.0;40.0;620409262; <=50K
 Self-emp-inc;104892.0;0.0;0.0;45.0;298150690; <=50K
 Private;149427.0;0.0;0.0;35.0;666054354; <=50K
 State-gov;176634.0;0.0;0.0;40.0;1383154967; <=50K
 Private;183279.0;0.0;0.0;40.0;259752767; <=50K
 ?;225775.0;0.0;0.0;40.0;456667958; <=50K
 Private;202091.0;0.0;0.0;60.0;2164847030; <=50K
 Private;123151.0;0.0;0.0;60.0;1808942089; <=50K
 Private;168187.0;0.0;0.0;50.0;1148616110; <=50K
 Federal-gov;33521.0;0.0;0.0;40.0;284694062; <=50K
 State-gov;243678.0;0.0;0.0;40.0;1890432056; <=50K
 Private;164898.0;0.0;0.0;40.0;1856459346; <=50K
 ?;262280.0;3781.0;0.0;40.0;606543671; <=50K
 State-gov;290614.0;0.0;0.0;40.0;908086103; <=50K
 Self-emp-not-inc;199265.0;0.0;0.0;40.0;1445522283; <=50K
 Private;207668.0;0.0;0.0;30.0;629490132; <=50K
 State-gov;30687.0;0.0;0.0;10.0;2026327101; <=50K
 State-gov;27939.0;0.0;0.0;24.0;10337730; <=50K
 Private;438996.0;0.0;0.0;40.0;1726347701; <=50K
 Private;152915.0;0.0;0.0;40.0;2175757926; <=50K
 ?;186030.0;0.0;0.0;32.0;1161004350; <=50K
 Local-gov;297759.0;0.0;0.0;40.0;1206432631; <=50K
 Private;171242.0;0.0;0.0;60.0;1327737580; >50K
 Private;206088.0;0.0;0.0;40.0;690547338; <=50K
 Private;182792.0;0.0;0.0;40.0;821925715; <=50K
 Private;167725.0;0.0;0.0;24.0;1250428068; <=50K
 Private;160674.0;0.0;0.0;40.0;1650216588; <=50K
 Private;194710.0;0.0;0.0;40.0;1118176865; <=50K
 Private;255027.0;0.0;0.0;40.0;731775549; <=50K
 Private;204641.0;0.0;0.0;50.0;379678611; <=50K
 State-gov;177787.0;0.0;0.0;20.0;8339912; <=50K
 Private;54932.0;0.0;0.0;35.0;554380873; >50K
 Self-emp-not-inc;91506.0;0.0;0.0;65.0;451516124; <=50K
 Private;198634.0;0.0;0.0;40.0;1455468807; <=50K
 Private;227146.0;0.0;0.0;40.0;1608491486; >50K
 Private;135647.0;0.0;0.0;60.0;1567255331; <=50K
 Private;55508.0;0.0;0.0;40.0;1975641020; <=50K
 Private;174912.0;0.0;0.0;40.0;2190510266; <=50K
 Private;175925.0;0.0;0.0;40.0;283625135; <=50K
 Self-emp-not-inc;157486.0;7298.0;0.0;40.0;293231139; >50K
 Local-gov;329144.0;0.0;0.0;44.0;1980204499; >50K
 ?;81761.0;0.0;0.0;2.0;132755469; <=50K
 Self-emp-not-inc;102318.0;0.0;0.0;25.0;1604542112; <=50K
 Federal-gov;266463.0;0.0;0.0;40.0;1473153851; >50K
 Federal-gov;107314.0;0.0;0.0;40.0;118687490; <=50K
 Private;114158.0;0.0;0.0;40.0;476036254; <=50K
 Private;124052.0;0.0;0.0;40.0;2044468531; <=50K
 Private;144301.0;0.0;0.0;42.0;1621182452; <=50K
 Private;176683.0;0.0;0.0;70.0;2133937595; >50K
 Private;234663.0;0.0;0.0;40.0;1202103764; <=50K
 Self-emp-not-inc;178948.0;0.0;0.0;50.0;252681006; <=50K
 Self-emp-not-inc;607848.0;0.0;0.0;40.0;1024449411; >50K
 Private;202937.0;0.0;0.0;40.0;410754119; >50K
 Federal-gov;83413.0;0.0;0.0;35.0;1282864128; >50K
 Private;212798.0;0.0;0.0;45.0;810318205; <=50K
